Date,Province,District,Offices - Fixed,Offices - Mobile,Active Borrowers,Gross Loan Portfolio(PKR),Active Savers,Value of Savings(PKR),Policy Holders,Sum Insured(PKR),Potential Microfinance Market
12/31/2013,PUNJAB,Sialkot,40,-,53902,963279643,47490,327311442,88815,1321665412,501997
12/31/2013,PUNJAB,Toba Tek Singh,17,-,31633,582092635,45850,252619570,47641,688572210,309316
12/31/2013,PUNJAB,Vihari,25,-,46928,997461975,69849,363311736,48988,856699120,475398
12/31/2013,PUNJAB,Total,1423,11,2032367,37801410697,2915807,15651787858,2454149,35768580178,15233924
12/31/2013,SINDH,Badin,32,-,22294,362746260,118460,73893705,21827,384437716,294781
12/31/2013,SINDH,Dadu,29,-,30412,327430702,76130,151351515,79220,107487692,447305
12/31/2013,SINDH,Ghotki,17,-,26370,557491458,27751,81184053,20568,298199081,248442
12/31/2013,SINDH,Hyderabad,38,-,44996,828883623,54483,487888159,43404,852668751,517652
12/31/2013,SINDH,Jacobabad,4,-,4788,75326246,9270,53996261,4788,52962648,361146
12/31/2013,SINDH,Jamshoro,10,-,6737,84919650,21009,9355641,8141,12537226,-
12/31/2013,SINDH,Karachi,123,-,136368,3079916723,1402685,12094972411,121653,1386217770,1329990
12/31/2013,SINDH,Khairpur,21,-,40848,773379923,28699,146042306,19263,299102923,401853
12/31/2013,SINDH,Larkana,17,-,31618,617702399,40576,333768885,25212,307911474,534891
12/31/2013,SINDH,Matyari,15,-,22077,352811681,32832,103421102,15601,158340022,-
12/31/2013,SINDH,Mirpur Khas,31,-,30120,520047435,93858,93735392,36569,382637773,210494
12/31/2013,SINDH,Naushahro Feroze,14,-,22137,368131147,10366,36859713,9390,75007036,266462
12/31/2013,SINDH,Nawabshah,16,-,25849,513556895,22795,88500482,13023,135579782,225430
12/31/2013,SINDH,Sanghar,29,-,39935,511316964,3388,38531729,29177,117793940,354133
12/31/2013,SINDH,Sehwan Sharif,-,-,-,-,-,-,-,-,-
12/31/2013,SINDH,Shehdad Kot,10,-,12697,200428009,16153,35536616,12689,97740884,-
12/31/2013,SINDH,Shikarpur,7,-,5715,93794185,4885,36988659,4369,65015067,237633
12/31/2013,SINDH,Sukkur,27,-,33490,707106144,22780,672599601,17586,268836232,213080
12/31/2013,SINDH,Tando Allahyar,9,-,10923,251806483,26207,81895994,6478,122558628,-
12/31/2013,SINDH,Tando Jam,3,-,1709,38574445,2408,44631518,841,26015016,-
12/31/2013,SINDH,Tando Muhammad Khan,6,-,8704,200339876,24432,60702017,4871,116202790,-
12/31/2013,SINDH,Tharparkar,31,-,27868,370463988,285180,184969433,86617,116331408,283491
12/31/2013,SINDH,Thatta,15,-,15994,312209530,48011,183341998,11370,215055301,245046
12/31/2013,SINDH,Umar Kot,31,-,34659,524677281,65625,101318354,86096,91641337,185966
12/31/2013,SINDH,Total,31,-,28009,418542489,60653,88169001,68988,72971744,185966
12/31/2013,SINDH,Total,506,-,634772,11465682919,1865808,13604934578,643726,5638095871,6357795
12/31/2013,AZAD JAMMU AND KASHMIR (AJK),Bagh,5,-,10514,132838064,39224,45637196,11501,282127370,-
12/31/2013,AZAD JAMMU AND KASHMIR (AJK),Bhimber,-,-,117,2340000,-,-,-,-,-
12/31/2013,AZAD JAMMU AND KASHMIR (AJK),Kotli,9,-,8712,98280656,39946,6239693,12764,346545000,-
12/31/2013,AZAD JAMMU AND KASHMIR (AJK),Mirpur,1,-,110,1307700,-,-,110,1307700,-
12/31/2013,AZAD JAMMU AND KASHMIR (AJK),Muzaffarabad,7,-,10598,137020271,44744,458743390,8550,127902365,-
12/31/2013,AZAD JAMMU AND KASHMIR (AJK),Neelum,-,-,-,-,7213,332575,-,-,-
12/31/2013,AZAD JAMMU AND KASHMIR (AJK),Poonch,3,-,8066,111527603,45782,43325855,10749,235690992,-
12/31/2013,AZAD JAMMU AND KASHMIR (AJK),Sudhnati,2,-,889,11275943,13915,2198045,-,-,-
12/31/2013,AZAD JAMMU AND KASHMIR (AJK),Total,27,-,39006,494590237,190824,556476754,43674,993573427,-
12/31/2013,GILGIT-BALTISTAN (GB),Astore,1,-,755,35795970,2963,134940695,755,35795970,-
12/31/2013,GILGIT-BALTISTAN (GB),Diamer,1,-,283,4045915,-,-,283,4045915,-
12/31/2013,GILGIT-BALTISTAN (GB),Ghanche,1,-,862,31021439,5560,181498514,862,31021439,-
12/31/2013,GILGIT-BALTISTAN (GB),Ghizer,6,-,3488,146729005,18278,314969659,3488,146729005,-
12/31/2013,GILGIT-BALTISTAN (GB),Gilgit,8,-,3818,146211649,19435,446839793,3818,146211649,-
12/31/2013,GILGIT-BALTISTAN (GB),Skardu,7,-,4607,135271476,11089,233292342,4607,135271476,-
12/31/2013,GILGIT-BALTISTAN (GB),Total,24,-,13813,499075454,57325,1311541003,13813,499075454,-
12/31/2013,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Bajaur Agency,-,-,-,-,-,-,-,-,-
12/31/2013,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Khyber Agency,-,-,-,-,-,-,-,-,-
12/31/2013,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Kurram Agency,-,-,-,-,-,-,-,-,-
12/31/2013,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Mohmand Agency,-,-,-,-,-,-,-,-,-
12/31/2013,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),North Waziristan Agency,-,-,-,-,-,-,-,-,-
12/31/2013,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Orakzai Agency,-,-,-,-,-,-,-,-,-
12/31/2013,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),South Waziristan Agency,-,-,-,-,-,-,-,-,-
12/31/2013,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Total,-,-,-,-,-,-,-,-,-
12/31/2013,ISLAMABAD CAPITAL TERRITORY (ICT),ICT,16,2,6369,92181571,28397,68750461,5696,149772649,74750
12/31/2014,BALUCHISTAN,Awaran,-,-,-,-,10079,1361741,-,-,26054
12/31/2014,BALUCHISTAN,Barkhan,-,-,-,-,-,-,-,-,31881
12/31/2014,BALUCHISTAN,Bolan,-,-,-,-,-,-,-,-,66423
12/31/2014,BALUCHISTAN,Chagai,-,-,-,-,-,-,-,-,54814
12/31/2014,BALUCHISTAN,Dera Bugti,-,-,-,-,-,-,-,-,43770
12/31/2014,BALUCHISTAN,Gwadar,4,-,83,674097,17466,20040508,83,674097,55537
12/31/2014,BALUCHISTAN,Jafarabad,-,-,406,4186223,-,-,-,-,121911
12/31/2014,BALUCHISTAN,Jhal Magsi,-,-,-,-,-,-,-,-,29887
12/31/2014,BALUCHISTAN,Kalat,-,-,-,-,-,-,-,-,53884
12/31/2014,BALUCHISTAN,Kech (Turbat),1,-,-,-,49149,10292276,-,-,92271
12/31/2014,BALUCHISTAN,Kharan,-,-,-,-,-,-,-,-,47948
12/31/2014,BALUCHISTAN,Khuzdar,-,-,-,-,-,-,-,-,104104
12/31/2014,BALUCHISTAN,Kohlu,-,-,-,-,-,-,-,-,26910
12/31/2014,BALUCHISTAN,Lasbela,2,-,930,9547717,13728,527285,1936,11387755,84637
12/31/2014,BALUCHISTAN,Loralai,-,-,-,-,-,-,-,-,76879
12/31/2014,BALUCHISTAN,Mastung,-,-,-,-,-,-,-,-,41317
12/31/2014,BALUCHISTAN,Musakhel,-,-,-,-,-,-,-,-,27545
12/31/2014,BALUCHISTAN,Nasirabad,1,-,1953,50205801,8771,11031116,1983,50229775,75783
12/31/2014,BALUCHISTAN,Nushki,-,-,-,-,-,-,-,-,-
12/31/2014,BALUCHISTAN,Panjgur,-,-,-,-,20706,3280710,-,-,51074
12/31/2014,BALUCHISTAN,Pishin,-,-,-,-,-,-,-,-,100179
12/31/2014,BALUCHISTAN,Qila Abdullah,-,-,-,-,-,-,-,-,115112
12/31/2014,BALUCHISTAN,Qila Saifullah,-,-,-,-,-,-,-,-,44345
12/31/2014,BALUCHISTAN,Quetta,6,-,965,30203846,2654,60150403,965,30203846,174437
12/31/2014,BALUCHISTAN,Sherani,-,-,-,-,-,-,-,-,-
12/31/2014,BALUCHISTAN,Sibi,-,-,-,-,-,-,-,-,48944
12/31/2014,BALUCHISTAN,Washuk,-,-,-,-,-,-,-,-,-
12/31/2014,BALUCHISTAN,Zhob,-,-,-,-,-,-,-,-,53848
12/31/2014,BALUCHISTAN,Ziarat,-,-,-,-,-,-,-,-,7268
12/31/2014,BALUCHISTAN,Total,14,-,4337,94817684,122553,106684039,4967,92495473,1656762
12/31/2014,KHYBER-PAKHTUNKHWA (KP),Abbottabad,13,-,14354,302588250,18846,264104663,14884,252475468,180672
12/31/2014,KHYBER-PAKHTUNKHWA (KP),Bannu,-,-,-,-,-,-,-,-,167380
12/31/2014,KHYBER-PAKHTUNKHWA (KP),Batgram,-,-,-,-,-,-,-,-,58257
12/31/2014,KHYBER-PAKHTUNKHWA (KP),Buner (Daggar),-,-,-,-,-,-,-,-,133171
12/31/2014,KHYBER-PAKHTUNKHWA (KP),Charsadda,4,-,4081,90604461,20020,35824586,3815,89205461,271736
12/31/2014,KHYBER-PAKHTUNKHWA (KP),Chitral,6,-,5072,202467626,28319,811987581,5307,208342626,84846
12/31/2014,KHYBER-PAKHTUNKHWA (KP),D.I. Khan,1,-,3606,108651134,8069,125255693,3606,108651134,221328
12/31/2014,KHYBER-PAKHTUNKHWA (KP),Hangu,-,-,-,-,-,-,-,-,64648
12/31/2014,KHYBER-PAKHTUNKHWA (KP),Haripur,14,3,15363,272141153,31784,127193712,18125,156986396,103830
12/31/2014,KHYBER-PAKHTUNKHWA (KP),Karak,1,-,947,5475000,1550,151098,-,-,102174
12/31/2014,KHYBER-PAKHTUNKHWA (KP),Kohat,3,-,3174,52935921,5743,57097027,2691,50091525,114908
12/31/2014,KHYBER-PAKHTUNKHWA (KP),Kohistan,-,-,-,-,-,-,-,-,73374
12/31/2014,KHYBER-PAKHTUNKHWA (KP),Lakki Marwat,-,-,-,-,-,-,-,-,107505
12/31/2014,KHYBER-PAKHTUNKHWA (KP),Lower Dir,-,-,-,-,-,-,-,-,176660
12/31/2014,KHYBER-PAKHTUNKHWA (KP),Malakand,3,-,4120,69952882,34811,63557197,4161,69975843,106429
12/31/2014,KHYBER-PAKHTUNKHWA (KP),Mansehra,10,-,6259,134054875,4008,58821181,6664,97950503,271288
12/31/2014,KHYBER-PAKHTUNKHWA (KP),Mardan,10,-,6333,155615932,59848,94043742,6829,155081832,354988
12/31/2014,KHYBER-PAKHTUNKHWA (KP),Mingora,-,-,-,-,-,-,-,-,-
12/31/2014,KHYBER-PAKHTUNKHWA (KP),Nowshera,10,-,10018,156368342,18854,428494535,10474,152767342,201208
12/31/2014,KHYBER-PAKHTUNKHWA (KP),Peshawar,11,-,6232,79390966,9516,235529229,5690,81329147,451548
12/31/2014,KHYBER-PAKHTUNKHWA (KP),Shangla,2,-,394,2752292,-,-,521,7913000,116366
12/31/2014,KHYBER-PAKHTUNKHWA (KP),Swabi,6,1,5865,119900162,45503,44959297,3820,103691180,230073
12/31/2014,KHYBER-PAKHTUNKHWA (KP),Swat,4,-,3610,91401840,12552,106844133,3601,90750418,286555
12/31/2014,KHYBER-PAKHTUNKHWA (KP),Tank,-,-,-,-,-,-,-,-,62446
12/31/2014,KHYBER-PAKHTUNKHWA (KP),Upper Dir,-,-,-,-,-,-,-,-,142427
12/31/2014,KHYBER-PAKHTUNKHWA (KP),Total,98,4,89428,1844300837,299423,2453863675,90188,1625211875,4083817
12/31/2014,PUNJAB,Attock,54,7,43768,699491763,112879,249416409,51420,532979381,262870
12/31/2014,PUNJAB,Bahawalpur,43,-,101955,2590816794,409649,2284307601,131576,2444213409,461777
12/31/2014,PUNJAB,Bhakkar,28,-,50794,1210695642,186723,187606813,66503,1707985925,252453
12/31/2014,PUNJAB,Bhawalnagar,36,-,76516,1929686542,337737,1217272701,88314,1634216907,427843
12/31/2014,PUNJAB,Chakwal,47,-,40851,682019405,79049,117901962,25566,422239463,219565
12/31/2014,PUNJAB,D.G. Khan,24,-,41855,1147171763,188318,466302113,50877,1359096533,419252
12/31/2014,PUNJAB,Faisalabad,128,-,167435,2648987409,99957,579964814,234544,2142253152,1096924
12/31/2014,PUNJAB,Gujranwala,115,-,123890,2718452041,84575,374437869,136223,2316680151,735741
12/31/2014,PUNJAB,Gujrat,43,-,43772,952988499,41720,573782940,44875,757978390,446630
12/31/2014,PUNJAB,Hafizabad,35,-,39064,947657374,27820,88162812,49894,1374954109,231170
12/31/2014,PUNJAB,Jhang,46,-,43567,1224003557,47504,334342449,51872,892065408,626546
12/31/2014,PUNJAB,Jhelum,35,-,52627,728321734,48577,44520705,25586,442385470,170498
12/31/2014,PUNJAB,Kasur,49,-,70401,1555720534,62117,410552722,98825,1497986507,586427
12/31/2014,PUNJAB,Khanewal,28,-,44732,985411639,70615,365152103,57474,814868630,432948
12/31/2014,PUNJAB,Khushab,38,-,48019,932707382,145820,188804357,69565,1553272847,235163
12/31/2014,PUNJAB,Lahore,184,-,200823,3800280301,136045,3707433361,257567,3029207536,872760
12/31/2014,PUNJAB,Leyyah,29,-,48622,1147720097,54700,263714796,43507,1062987042,263251
12/31/2014,PUNJAB,Lodhran,24,-,55908,1616242922,127241,742872229,68931,1379011830,261693
12/31/2014,PUNJAB,Mandi Bahauddin,24,-,20465,379325470,9585,84989168,18880,277287187,298371
12/31/2014,PUNJAB,Mianwali,27,-,35639,577100551,96292,74727498,58698,1340121303,252413
12/31/2014,PUNJAB,Multan,81,-,112887,2525028557,105494,1171781363,156152,2198610228,689339
12/31/2014,PUNJAB,Muzaffargarh,35,-,53564,1198405738,55519,404825973,58854,1113284246,570580
12/31/2014,PUNJAB,Nankana Sahib,18,-,20808,415239876,503,6686163,5958,116833065,-
12/31/2014,PUNJAB,Narowal,16,-,31717,651369659,24086,111134018,25671,549658284,268902
12/31/2014,PUNJAB,Okara,40,-,61044,1619189362,70501,355013266,63015,1476530288,509842
12/31/2014,PUNJAB,Pakpattan,22,-,34927,850039964,52488,232507973,40643,681758698,281988
12/31/2014,PUNJAB,Rahimyar Khan,56,-,105923,2941612885,184366,1135862484,145609,2974654446,585705
12/31/2014,PUNJAB,Rajanpur,20,-,45617,1195744771,137130,489066438,71313,1733109958,260436
12/31/2014,PUNJAB,Rawalpindi,78,-,85529,1471805098,128158,1367556252,87192,1072719705,327457
12/31/2014,PUNJAB,Sahiwal,37,-,56190,1265853059,86701,412669976,63151,1125820563,395468
12/31/2014,PUNJAB,Sargodha,71,-,98962,1765717479,67726,362465628,137646,2601990058,671679
12/31/2014,PUNJAB,Sheikhupura,50,-,73083,1234974296,30636,103328739,79352,1145526270,831522
12/31/2014,PUNJAB,Sialkot,55,-,66228,1395320119,57746,465357009,79750,1070120516,501997
12/31/2014,PUNJAB,Toba Tek Singh,24,-,35391,710291626,63457,345193657,46066,739276678,309316
12/31/2014,PUNJAB,Vihari,28,-,54551,1260428933,88554,400207591,62182,1149981770,475398
12/31/2014,PUNJAB,Total,1668,7,2287124,48975822839,3519988,19719921949,2753250,46731665955,15233924
12/31/2014,SINDH,Badin,33,-,27878,431261876,126349,88868354,38412,473843370,294781
12/31/2014,SINDH,Dadu,32,-,31839,408305771,79584,164555835,99086,172677377,447305
12/31/2014,SINDH,Ghotki,14,-,26511,610503627,20515,100207606,11870,335554776,248442
12/31/2014,SINDH,Hyderabad,49,-,45760,942225499,56202,619797968,47234,1092972479,517652
12/31/2014,SINDH,Jacobabad,3,-,6438,117639129,5377,33924981,2691,45172895,361146
12/31/2014,SINDH,Jamshoro,12,-,10503,89650184,21241,9363241,15165,1996063,-
12/31/2014,SINDH,Karachi,140,-,134504,3718246750,3202504,14118047854,151826,2623591429,1329990
12/31/2014,SINDH,Khairpur,20,-,32427,776426258,29660,315557143,15245,508819454,401853
12/31/2014,SINDH,Larkana,20,-,30428,721847167,39725,465595095,21976,527689624,534891
12/31/2014,SINDH,Matyari,28,-,34271,570419523,31386,137268650,20901,263120033,-
12/31/2014,SINDH,Mirpur Khas,39,-,34167,662189992,99155,122637492,52173,753595489,210494
12/31/2014,SINDH,Naushahro Feroze,10,-,12735,241452058,5600,21227232,3964,105929907,266462
12/31/2014,SINDH,Nawabshah,29,-,37719,761108239,26634,85013289,22124,391440383,225430
12/31/2014,SINDH,Sanghar,36,-,41987,592287686,5094,31728910,34247,162695997,354133
12/31/2014,SINDH,Sehwan Sharif,-,-,-,-,-,-,-,-,-
12/31/2014,SINDH,Shehdad Kot,3,-,6724,185331701,10732,45752960,6726,185333052,-
12/31/2014,SINDH,Shikarpur,14,-,17302,346419682,5793,38917071,5598,144109801,237633
12/31/2014,SINDH,Sukkur,28,-,30807,704378169,21839,822976031,17108,481826740,213080
12/31/2014,SINDH,Tando Allahyar,16,-,16959,410584637,37538,88790192,12032,324743249,-
12/31/2014,SINDH,Tando Jam,3,-,2454,50382926,2484,38778000,1388,29006846,-
12/31/2014,SINDH,Tando Muhammad Khan,6,-,7307,197631623,26193,59641367,8666,243119254,-
12/31/2014,SINDH,Tharparkar,51,-,35511,643046908,300683,189417056,107959,219282491,283491
12/31/2014,SINDH,Thatta,17,-,18785,407133012,51359,233887233,17240,419046226,245046
12/31/2014,SINDH,Umar Kot,37,-,39850,731904921,85700,119912716,104875,296503128,185966
12/31/2014,SINDH,Total,640,-,682866,14320377340,4291347,17951866274,818505,9802070063,6357795
12/31/2014,AZAD JAMMU AND KASHMIR (AJK),Bagh,5,-,13202,190978595,45146,54584120,15878,375320191,-
12/31/2014,AZAD JAMMU AND KASHMIR (AJK),Bhimber,-,-,2131,33844018,-,-,-,-,-
12/31/2014,AZAD JAMMU AND KASHMIR (AJK),Kotli,12,-,10278,137451051,37494,6774175,19453,488550000,-
12/31/2014,AZAD JAMMU AND KASHMIR (AJK),Mirpur,2,-,1164,17950757,-,-,206,2674711,-
12/31/2014,AZAD JAMMU AND KASHMIR (AJK),Muzaffarabad,4,-,9602,159818945,61640,285439804,9606,159916507,-
12/31/2014,AZAD JAMMU AND KASHMIR (AJK),Neelum,-,-,-,-,-,-,-,-,-
12/31/2014,AZAD JAMMU AND KASHMIR (AJK),Poonch,4,-,10487,153938404,49622,54440024,15649,362016211,-
12/31/2014,AZAD JAMMU AND KASHMIR (AJK),Sudhnati,1,-,1166,14076434,15166,2306585,1874,45300000,-
12/31/2014,AZAD JAMMU AND KASHMIR (AJK),Total,28,-,48030,708058204,209068,403544708,62666,1433777619,-
12/31/2014,GILGIT-BALTISTAN (GB),Astore,2,-,1097,43511655,3140,135138067,1097,43511655,-
12/31/2014,GILGIT-BALTISTAN (GB),Diamer,1,-,144,1219531,-,-,144,1219531,-
12/31/2014,GILGIT-BALTISTAN (GB),Ghanche,1,-,952,36081692,5636,194967980,952,36081692,-
12/31/2014,GILGIT-BALTISTAN (GB),Ghizer,9,-,5895,219056132,19110,371667992,5944,220281132,-
12/31/2014,GILGIT-BALTISTAN (GB),Gilgit,15,-,8681,233311066,20047,765319155,8760,234143261,-
12/31/2014,GILGIT-BALTISTAN (GB),Skardu,8,-,5595,148107199,11785,264786566,5495,147307199,-
12/31/2014,GILGIT-BALTISTAN (GB),Total,36,-,22364,681287275,59718,1731879761,22392,682544470,-
12/31/2014,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Bajaur Agency,-,-,-,-,-,-,-,-,-
12/31/2014,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Khyber Agency,-,-,-,-,-,-,-,-,-
12/31/2014,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Kurram Agency,-,-,-,-,-,-,-,-,-
12/31/2014,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Mohmand Agency,-,-,-,-,-,-,-,-,-
12/31/2014,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),North Waziristan Agency,-,-,-,-,-,-,-,-,-
12/31/2014,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Orakzai Agency,-,-,-,-,-,-,-,-,-
12/31/2014,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),South Waziristan Agency,-,-,-,-,-,-,-,-,-
12/31/2014,FEDERALLY ADMINISTRATED TRIBAL AREAS (FATA),Total,-,-,-,-,-,-,-,-,-
12/31/2014,ISLAMABAD CAPITAL TERRITORY (ICT),ICT,39,-,8440,136235985,18621,1129342233,2107,50029379,74750
12/31/2015,BALUCHISTAN,Awaran,-,-,-,-,10079,1361741,-,-,26054
12/31/2015,BALUCHISTAN,Barkhan,-,-,-,-,-,-,-,-,31881
12/31/2015,BALUCHISTAN,Bolan,-,-,-,-,-,-,-,-,66423
12/31/2015,BALUCHISTAN,Chagai,-,-,-,-,14,6384,-,-,54814
12/31/2015,BALUCHISTAN,Dera Bugti,-,-,-,-,-,-,-,-,43770
12/31/2015,BALUCHISTAN,Gwadar,4,-,35,529395,20771,52025841,17,195725,55537
12/31/2015,BALUCHISTAN,Jafarabad,-,-,807,10893503,479,111913,-,-,121911
12/31/2015,BALUCHISTAN,Jhal Magsi,-,-,-,-,-,-,-,-,29887
12/31/2015,BALUCHISTAN,Kalat,-,-,-,-,1,20025,-,-,53884
12/31/2015,BALUCHISTAN,Kech (Turbat),-,-,-,-,49149,10292276,-,-,92271
12/31/2015,BALUCHISTAN,Kharan,-,-,-,-,1,10053,-,-,47948
12/31/2015,BALUCHISTAN,Khuzdar,-,-,-,-,64,32984,-,-,104104
12/31/2015,BALUCHISTAN,Kohlu,-,-,-,-,-,-,-,-,26910
12/31/2015,BALUCHISTAN,Lasbela,5,-,477,6779935,21331,610662,945,10999891,84637
12/31/2015,BALUCHISTAN,Loralai,-,-,-,-,12,8581,-,-,76879
12/31/2015,BALUCHISTAN,Mastung,-,-,-,-,102,31004,-,-,41317
12/31/2015,BALUCHISTAN,Musakhel,-,-,-,-,-,-,-,-,27545
12/31/2015,BALUCHISTAN,Nasirabad,1,-,1849,65739919,11288,20062095,2000,71024919,75783
12/31/2015,BALUCHISTAN,Nushki,-,-,-,-,53,3923,-,-,-
12/31/2015,BALUCHISTAN,Panjgur,-,-,-,-,21583,3280710,-,-,51074
12/31/2015,BALUCHISTAN,Pishin,-,-,-,-,445,200065,-,-,100179
12/31/2015,BALUCHISTAN,Qila Abdullah,-,-,-,-,1,1,-,-,115112
12/31/2015,BALUCHISTAN,Qila Saifullah,-,-,-,-,167,72295,-,-,44345
12/31/2015,BALUCHISTAN,Quetta,7,-,1828,33990854,37219,160611055,1860,34790854,174437
12/31/2015,BALUCHISTAN,Sherani,-,-,-,-,-,-,-,-,-
12/31/2015,BALUCHISTAN,Sibi,-,-,-,-,203,107996,-,-,48944
12/31/2015,BALUCHISTAN,Washuk,-,-,-,-,-,-,-,-,-
12/31/2015,BALUCHISTAN,Zhob,-,-,-,-,134,24347,-,-,53848
12/31/2015,BALUCHISTAN,Ziarat,-,-,-,-,4,11532,-,-,7268
12/31/2015,BALUCHISTAN,Total,17,-,4996,117933606,173100,248885482,4822,117011389,1656762
12/31/2015,KHYBER-PAKHTUNKHWA (KP),Abbottabad,15,-,15500,391563354,29324,395446218,15575,338178109,180672
12/31/2015,KHYBER-PAKHTUNKHWA (KP),Bannu,3,-,885,12184370,580,566655,885,12184370,167380
12/31/2015,KHYBER-PAKHTUNKHWA (KP),Batgram,-,-,-,-,149,45559,-,-,58257
12/31/2015,KHYBER-PAKHTUNKHWA (KP),Buner (Daggar),1,-,488,20445401,784,15456321,491,20540401,133171
12/31/2015,KHYBER-PAKHTUNKHWA (KP),Charsadda,4,-,3748,92586693,27070,112380734,3561,91841693,271736
12/31/2015,KHYBER-PAKHTUNKHWA (KP),Chitral,7,-,4742,201901734,30788,1015324454,4778,202801734,84846
12/31/2015,KHYBER-PAKHTUNKHWA (KP),D.I. Khan,1,-,3881,148919894,11858,212610271,3887,149129894,221328
12/31/2015,KHYBER-PAKHTUNKHWA (KP),Hangu,-,-,-,-,399,271938,-,-,64648
12/31/2015,KHYBER-PAKHTUNKHWA (KP),Haripur,12,3,18894,384206232,39255,142330810,25912,242131862,103830
12/31/2015,KHYBER-PAKHTUNKHWA (KP),Karak,1,-,682,5139500,1962,296508,-,-,102174
12/31/2015,KHYBER-PAKHTUNKHWA (KP),Kohat,3,-,3754,91535123,8752,88093805,3281,89337123,114908
12/31/2015,KHYBER-PAKHTUNKHWA (KP),Kohistan,-,-,-,-,40650,9006868,-,-,73374
12/31/2015,KHYBER-PAKHTUNKHWA (KP),Lakki Marwat,1,-,626,8906850,61,21849,626,8906850,107505
12/31/2015,KHYBER-PAKHTUNKHWA (KP),Lower Dir,-,-,-,-,2304,323542,-,-,176660
12/31/2015,KHYBER-PAKHTUNKHWA (KP),Malakand,3,-,3269,66980766,37068,73025164,3308,68340766,106429
12/31/2015,KHYBER-PAKHTUNKHWA (KP),Mansehra,13,-,13665,273318118,7316,112522210,14177,235919366,271288
12/31/2015,KHYBER-PAKHTUNKHWA (KP),Mardan,9,-,9628,223310458,73457,178362699,11644,224150458,354988
12/31/2015,KHYBER-PAKHTUNKHWA (KP),Mingora,-,-,-,-,-,-,-,-,-
12/31/2015,KHYBER-PAKHTUNKHWA (KP),Nowshera,10,-,11150,193633406,23687,544525522,12207,190783406,201208
12/31/2015,KHYBER-PAKHTUNKHWA (KP),Peshawar,12,-,6959,129295350,157215,1289731211,5890,129655350,451548
12/31/2015,KHYBER-PAKHTUNKHWA (KP),Shangla,-,-,-,-,4,5031,-,-,116366
12/31/2015,KHYBER-PAKHTUNKHWA (KP),Swabi,3,1,5909,217042080,57563,120412211,5944,206134682,230073
12/31/2015,KHYBER-PAKHTUNKHWA (KP),Swat,5,-,4847,150765264,19556,105117314,4838,150458174,286555
12/31/2015,KHYBER-PAKHTUNKHWA (KP),Tank,-,-,-,-,164,137552,-,-,62446
12/31/2015,KHYBER-PAKHTUNKHWA (KP),Upper Dir,-,-,-,-,761,323186,-,-,142427
12/31/2015,KHYBER-PAKHTUNKHWA (KP),Total,103,4,108627,2611734593,570727,4416337632,117004,2360494238,4083817
12/31/2015,PUNJAB,Attock,56,7,55548,1023479668,128580,349984944,69647,778432498,262870
12/31/2015,PUNJAB,Bahawalpur,50,-,126359,3756990654,406013,2858334453,158388,3279691467,461777
12/31/2015,PUNJAB,Bhakkar,38,-,58730,1774432728,275817,326298007,73933,2173824826,252453
12/31/2015,PUNJAB,Bhawalnagar,42,-,95102,2951953232,336158,1555987426,119169,2628780394,427843
12/31/2015,PUNJAB,Chakwal,51,-,48798,896346035,85813,141969796,31481,566568919,219565
12/31/2015,PUNJAB,D.G. Khan,27,-,50032,1461288006,233875,559827782,57067,1657597229,419252
12/31/2015,PUNJAB,Faisalabad,140,-,189006,3741105013,163104,762859837,238292,2748309761,1096924
12/31/2015,PUNJAB,Gujranwala,127,-,145744,3333507672,167021,628469367,163404,3222016657,735741
12/31/2015,PUNJAB,Gujrat,50,-,58394,1352064510,52268,655474761,54368,1030485693,446630
12/31/2015,PUNJAB,Hafizabad,42,-,49610,1170371002,41022,115163436,65907,1791521486,231170
12/31/2015,PUNJAB,Jhang,53,-,65921,1732078720,78983,421655570,73853,1249531845,626546
12/31/2015,PUNJAB,Jhelum,36,-,62646,964660939,53865,95032792,28774,559159947,170498
12/31/2015,PUNJAB,Kasur,62,-,86688,2176155437,85027,489581983,123786,1988238270,586427
12/31/2015,PUNJAB,Khanewal,29,-,52271,1478937456,112955,435575297,66877,1135009221,432948
12/31/2015,PUNJAB,Khushab,43,1,51881,1067131083,153246,233672947,62481,1409959892,235163
12/31/2015,PUNJAB,Lahore,213,-,222707,4831214021,808871,5530757838,282818,3415429268,872760
12/31/2015,PUNJAB,Leyyah,50,-,73042,2054808675,83248,451625918,72938,1894484104,263251
